id,product_id,sku,quantity_available,reserved_quantity,reorder_threshold,warehouse_location,shelf_location,last_updated,status
1377,1377,SKU96115,500,0,20,WH2,SHELF1377,'2025-05-13 10:00:00',OUT_OF_STOCK
1378,1378,SKU25622,500,0,20,WH1,SHELF1378,'2025-05-13 10:00:00',IN_STOCK
1379,1379,SKU23101,500,0,20,WH3,SHELF1379,'2025-05-13 10:00:00',LOW_STOCK
1380,1380,SKU23199,500,0,20,WH2,SHELF1380,'2025-05-13 10:00:00',OUT_OF_STOCK
1381,1381,SKU63915,500,0,20,WH3,SHELF1381,'2025-05-13 10:00:00',IN_STOCK
1382,1382,SKU27639,500,0,20,WH2,SHELF1382,'2025-05-13 10:00:00',LOW_STOCK
1383,1383,SKU79198,500,0,20,WH1,SHELF1383,'2025-05-13 10:00:00',OUT_OF_STOCK
1384,1384,SKU62064,500,0,20,WH3,SHELF1384,'2025-05-13 10:00:00',IN_STOCK
1385,1385,SKU91690,500,0,20,WH2,SHELF1385,'2025-05-13 10:00:00',LOW_STOCK
1386,1386,SKU61335,500,0,20,WH3,SHELF1386,'2025-05-13 10:00:00',OUT_OF_STOCK
1387,1387,SKU28835,500,0,20,WH2,SHELF1387,'2025-05-13 10:00:00',IN_STOCK
1388,1388,SKU27734,500,0,20,WH1,SHELF1388,'2025-05-13 10:00:00',LOW_STOCK
1389,1389,SKU10309,500,0,20,WH3,SHELF1389,'2025-05-13 10:00:00',OUT_OF_STOCK
1390,1390,SKU70957,500,0,20,WH2,SHELF1390,'2025-05-13 10:00:00',IN_STOCK
1391,1391,SKU90605,500,0,20,WH3,SHELF1391,'2025-05-13 10:00:00',LOW_STOCK
1392,1392,SKU82507,500,0,20,WH2,SHELF1392,'2025-05-13 10:00:00',OUT_OF_STOCK
1393,1393,SKU22093,500,0,20,WH1,SHELF1393,'2025-05-13 10:00:00',IN_STOCK
1394,1394,SKU10178,500,0,20,WH3,SHELF1394,'2025-05-13 10:00:00',LOW_STOCK
1395,1395,SKU87567,500,0,20,WH2,SHELF1395,'2025-05-13 10:00:00',OUT_OF_STOCK
1396,1396,SKU25700,500,0,20,WH3,SHELF1396,'2025-05-13 10:00:00',IN_STOCK
1397,1397,SKU41601,500,0,20,WH2,SHELF1397,'2025-05-13 10:00:00',LOW_STOCK
1398,1398,SKU98253,500,0,20,WH1,SHELF1398,'2025-05-13 10:00:00',OUT_OF_STOCK
1399,1399,SKU20156,500,0,20,WH3,SHELF1399,'2025-05-13 10:00:00',IN_STOCK
1400,1400,SKU63747,500,0,20,WH2,SHELF1400,'2025-05-13 10:00:00',LOW_STOCK
1401,1401,SKU46183,500,0,20,WH3,SHELF1401,'2025-05-13 10:00:00',OUT_OF_STOCK
1402,1402,SKU18810,500,0,20,WH2,SHELF1402,'2025-05-13 10:00:00',IN_STOCK
1403,1403,SKU49934,500,0,20,WH1,SHELF1403,'2025-05-13 10:00:00',LOW_STOCK
1404,1404,SKU16671,500,0,20,WH3,SHELF1404,'2025-05-13 10:00:00',OUT_OF_STOCK
1405,1405,SKU70913,500,0,20,WH2,SHELF1405,'2025-05-13 10:00:00',IN_STOCK
1406,1406,SKU18138,500,0,20,WH3,SHELF1406,'2025-05-13 10:00:00',LOW_STOCK
1407,1407,SKU13924,500,0,20,WH2,SHELF1407,'2025-05-13 10:00:00',OUT_OF_STOCK
1408,1408,SKU64113,500,0,20,WH1,SHELF1408,'2025-05-13 10:00:00',IN_STOCK
1409,1409,SKU41181,500,0,20,WH3,SHELF1409,'2025-05-13 10:00:00',LOW_STOCK
1410,1410,SKU79936,500,0,20,WH2,SHELF1410,'2025-05-13 10:00:00',OUT_OF_STOCK
1411,1411,SKU73126,500,0,20,WH3,SHELF1411,'2025-05-13 10:00:00',IN_STOCK
1412,1412,SKU48916,500,0,20,WH2,SHELF1412,'2025-05-13 10:00:00',LOW_STOCK
1413,1413,SKU15735,500,0,20,WH1,SHELF1413,'2025-05-13 10:00:00',OUT_OF_STOCK
1414,1414,SKU14205,500,0,20,WH3,SHELF1414,'2025-05-13 10:00:00',IN_STOCK
1415,1415,SKU34891,500,0,20,WH2,SHELF1415,'2025-05-13 10:00:00',LOW_STOCK
1416,1416,SKU86148,500,0,20,WH3,SHELF1416,'2025-05-13 10:00:00',OUT_OF_STOCK
1417,1417,SKU85946,500,0,20,WH2,SHELF1417,'2025-05-13 10:00:00',IN_STOCK
1418,1418,SKU91002,500,0,20,WH1,SHELF1418,'2025-05-13 10:00:00',LOW_STOCK
1419,1419,SKU27291,500,0,20,WH3,SHELF1419,'2025-05-13 10:00:00',OUT_OF_STOCK
1420,1420,SKU79767,500,0,20,WH2,SHELF1420,'2025-05-13 10:00:00',IN_STOCK
1421,1421,SKU24490,500,0,20,WH3,SHELF1421,'2025-05-13 10:00:00',LOW_STOCK
1422,1422,SKU16492,500,0,20,WH2,SHELF1422,'2025-05-13 10:00:00',OUT_OF_STOCK
1423,1423,SKU29051,500,0,20,WH1,SHELF1423,'2025-05-13 10:00:00',IN_STOCK
1424,1424,SKU48631,500,0,20,WH3,SHELF1424,'2025-05-13 10:00:00',LOW_STOCK
1425,1425,SKU41057,500,0,20,WH2,SHELF1425,'2025-05-13 10:00:00',OUT_OF_STOCK
1426,1426,SKU72978,500,0,20,WH3,SHELF1426,'2025-05-13 10:00:00',IN_STOCK
1427,1427,SKU59265,500,0,20,WH2,SHELF1427,'2025-05-13 10:00:00',LOW_STOCK
1428,1428,SKU39403,500,0,20,WH1,SHELF1428,'2025-05-13 10:00:00',OUT_OF_STOCK
1429,1429,SKU28224,500,0,20,WH3,SHELF1429,'2025-05-13 10:00:00',IN_STOCK
1430,1430,SKU32190,500,0,20,WH2,SHELF1430,'2025-05-13 10:00:00',LOW_STOCK
1431,1431,SKU23360,500,0,20,WH3,SHELF1431,'2025-05-13 10:00:00',OUT_OF_STOCK
1432,1432,SKU69116,500,0,20,WH2,SHELF1432,'2025-05-13 10:00:00',IN_STOCK
1433,1433,SKU67188,500,0,20,WH1,SHELF1433,'2025-05-13 10:00:00',LOW_STOCK
1434,1434,SKU98898,500,0,20,WH3,SHELF1434,'2025-05-13 10:00:00',OUT_OF_STOCK
1435,1435,SKU65751,500,0,20,WH2,SHELF1435,'2025-05-13 10:00:00',IN_STOCK
1436,1436,SKU25530,500,0,20,WH3,SHELF1436,'2025-05-13 10:00:00',LOW_STOCK
1437,1437,SKU34243,500,0,20,WH2,SHELF1437,'2025-05-13 10:00:00',OUT_OF_STOCK
1438,1438,SKU70447,500,0,20,WH1,SHELF1438,'2025-05-13 10:00:00',IN_STOCK
1439,1439,SKU72503,500,0,20,WH3,SHELF1439,'2025-05-13 10:00:00',LOW_STOCK
1440,1440,SKU24843,500,0,20,WH2,SHELF1440,'2025-05-13 10:00:00',OUT_OF_STOCK
1441,1441,SKU70805,500,0,20,WH3,SHELF1441,'2025-05-13 10:00:00',IN_STOCK
1442,1442,SKU18979,500,0,20,WH2,SHELF1442,'2025-05-13 10:00:00',LOW_STOCK
1443,1443,SKU59638,500,0,20,WH1,SHELF1443,'2025-05-13 10:00:00',OUT_OF_STOCK
1444,1444,SKU82453,500,0,20,WH3,SHELF1444,'2025-05-13 10:00:00',IN_STOCK
1445,1445,SKU14168,500,0,20,WH2,SHELF1445,'2025-05-13 10:00:00',LOW_STOCK
1446,1446,SKU75969,500,0,20,WH3,SHELF1446,'2025-05-13 10:00:00',OUT_OF_STOCK
1447,1447,SKU79744,500,0,20,WH2,SHELF1447,'2025-05-13 10:00:00',IN_STOCK
1448,1448,SKU91402,500,0,20,WH1,SHELF1448,'2025-05-13 10:00:00',LOW_STOCK
1449,1449,SKU60431,500,0,20,WH3,SHELF1449,'2025-05-13 10:00:00',OUT_OF_STOCK
1450,1450,SKU63282,500,0,20,WH2,SHELF1450,'2025-05-13 10:00:00',IN_STOCK
1451,1451,SKU81659,500,0,20,WH3,SHELF1451,'2025-05-13 10:00:00',LOW_STOCK
1452,1452,SKU43800,500,0,20,WH2,SHELF1452,'2025-05-13 10:00:00',OUT_OF_STOCK
1453,1453,SKU10508,500,0,20,WH1,SHELF1453,'2025-05-13 10:00:00',IN_STOCK
1454,1454,SKU94009,500,0,20,WH3,SHELF1454,'2025-05-13 10:00:00',LOW_STOCK
1455,1455,SKU54986,500,0,20,WH2,SHELF1455,'2025-05-13 10:00:00',OUT_OF_STOCK
1456,1456,SKU77134,500,0,20,WH3,SHELF1456,'2025-05-13 10:00:00',IN_STOCK
1457,1457,SKU72783,500,0,20,WH2,SHELF1457,'2025-05-13 10:00:00',LOW_STOCK
1458,1458,SKU20100,500,0,20,WH1,SHELF1458,'2025-05-13 10:00:00',OUT_OF_STOCK
1459,1459,SKU89372,500,0,20,WH3,SHELF1459,'2025-05-13 10:00:00',IN_STOCK
1460,1460,SKU54651,500,0,20,WH2,SHELF1460,'2025-05-13 10:00:00',LOW_STOCK
1461,1461,SKU65836,500,0,20,WH3,SHELF1461,'2025-05-13 10:00:00',OUT_OF_STOCK
1462,1462,SKU57207,500,0,20,WH2,SHELF1462,'2025-05-13 10:00:00',IN_STOCK
1463,1463,SKU31569,500,0,20,WH1,SHELF1463,'2025-05-13 10:00:00',LOW_STOCK
1464,1464,SKU24198,500,0,20,WH3,SHELF1464,'2025-05-13 10:00:00',OUT_OF_STOCK
1465,1465,SKU32686,500,0,20,WH2,SHELF1465,'2025-05-13 10:00:00',IN_STOCK
1466,1466,SKU83797,500,0,20,WH3,SHELF1466,'2025-05-13 10:00:00',LOW_STOCK
1467,1467,SKU81387,500,0,20,WH2,SHELF1467,'2025-05-13 10:00:00',OUT_OF_STOCK
1468,1468,SKU14094,500,0,20,WH1,SHELF1468,'2025-05-13 10:00:00',IN_STOCK
1469,1469,SKU92874,500,0,20,WH3,SHELF1469,'2025-05-13 10:00:00',LOW_STOCK
1470,1470,SKU23097,500,0,20,WH2,SHELF1470,'2025-05-13 10:00:00',OUT_OF_STOCK
1471,1471,SKU14424,500,0,20,WH3,SHELF1471,'2025-05-13 10:00:00',IN_STOCK
1472,1472,SKU57231,500,0,20,WH2,SHELF1472,'2025-05-13 10:00:00',LOW_STOCK
1473,1473,SKU78858,500,0,20,WH1,SHELF1473,'2025-05-13 10:00:00',OUT_OF_STOCK
1474,1474,SKU88457,500,0,20,WH3,SHELF1474,'2025-05-13 10:00:00',IN_STOCK
1475,1475,SKU53985,500,0,20,WH2,SHELF1475,'2025-05-13 10:00:00',LOW_STOCK
1476,1476,SKU12276,500,0,20,WH3,SHELF1476,'2025-05-13 10:00:00',OUT_OF_STOCK
1477,1477,SKU35231,500,0,20,WH2,SHELF1477,'2025-05-13 10:00:00',IN_STOCK
1478,1478,SKU45681,500,0,20,WH1,SHELF1478,'2025-05-13 10:00:00',LOW_STOCK
1479,1479,SKU81174,500,0,20,WH3,SHELF1479,'2025-05-13 10:00:00',OUT_OF_STOCK
1480,1480,SKU48579,500,0,20,WH2,SHELF1480,'2025-05-13 10:00:00',IN_STOCK
1481,1481,SKU30259,500,0,20,WH3,SHELF1481,'2025-05-13 10:00:00',LOW_STOCK
1482,1482,SKU22598,500,0,20,WH2,SHELF1482,'2025-05-13 10:00:00',OUT_OF_STOCK
1483,1483,SKU53781,500,0,20,WH1,SHELF1483,'2025-05-13 10:00:00',IN_STOCK
1484,1484,SKU64269,500,0,20,WH3,SHELF1484,'2025-05-13 10:00:00',LOW_STOCK
1485,1485,SKU36392,500,0,20,WH2,SHELF1485,'2025-05-13 10:00:00',OUT_OF_STOCK
1486,1486,SKU33276,500,0,20,WH3,SHELF1486,'2025-05-13 10:00:00',IN_STOCK
1487,1487,SKU36134,500,0,20,WH2,SHELF1487,'2025-05-13 10:00:00',LOW_STOCK
1488,1488,SKU28307,500,0,20,WH1,SHELF1488,'2025-05-13 10:00:00',OUT_OF_STOCK
1489,1489,SKU26016,500,0,20,WH3,SHELF1489,'2025-05-13 10:00:00',IN_STOCK
1490,1490,SKU91840,500,0,20,WH2,SHELF1490,'2025-05-13 10:00:00',LOW_STOCK
1491,1491,SKU40076,500,0,20,WH3,SHELF1491,'2025-05-13 10:00:00',OUT_OF_STOCK
1492,1492,SKU46753,500,0,20,WH2,SHELF1492,'2025-05-13 10:00:00',IN_STOCK
1493,1493,SKU94896,500,0,20,WH1,SHELF1493,'2025-05-13 10:00:00',LOW_STOCK
1494,1494,SKU24143,500,0,20,WH3,SHELF1494,'2025-05-13 10:00:00',OUT_OF_STOCK
1495,1495,SKU90384,500,0,20,WH2,SHELF1495,'2025-05-13 10:00:00',IN_STOCK
1496,1496,SKU90462,500,0,20,WH3,SHELF1496,'2025-05-13 10:00:00',LOW_STOCK
1497,1497,SKU23990,500,0,20,WH2,SHELF1497,'2025-05-13 10:00:00',OUT_OF_STOCK
1498,1498,SKU73334,500,0,20,WH1,SHELF1498,'2025-05-13 10:00:00',IN_STOCK
1499,1499,SKU62435,500,0,20,WH3,SHELF1499,'2025-05-13 10:00:00',LOW_STOCK
1500,1500,SKU42614,500,0,20,WH2,SHELF1500,'2025-05-13 10:00:00',OUT_OF_STOCK
1501,1501,SKU84010,500,0,20,WH3,SHELF1501,'2025-05-13 10:00:00',IN_STOCK
